Home,Away,Rodada,prob_PD_gol,prob_PD_gol_Fina_RB,prob_PD_gol_FinC_RB,prob_PD_gol_Fina,prob_PD_gol_FinC,prob_binpo_log,prob_DC,prob_PB,prob_PD_gol_placar,prob_PD_gol_Fina_RB_placar,prob_PD_gol_FinC_RB_placar,prob_PD_gol_Fina_placar,prob_PD_gol_FinC_placar,prob_binpo_log_placar,prob_DC_placar,prob_PB_placar,prob_binpo_p,prob_binpo_p_placar,Defi_PB,RPS_PB,Acerto_PB,Defi_PD_gol,RPS_PD_gol,Acerto_PD_gol,Defi_PD_gol_FinC_RB,RPS_PD_gol_FinC_RB,Acerto_PD_gol_FinC_RB,Defi_PD_gol_Fina_RB,RPS_PD_gol_Fina_RB,Acerto_PD_gol_Fina_RB,Defi_PD_gol_FinC,RPS_PD_gol_FinC,Acerto_PD_gol_FinC,Defi_PD_gol_Fina,RPS_PD_gol_Fina,Acerto_PD_gol_Fina,Defi_DC,RPS_DC,Acerto_DC,Defi_binpo_log,RPS_binpo_log,Acerto_binpo_log,Defi_binpo_p,RPS_binpo_p,Acerto_binpo_p,Defi_palp_br,RPS_palp_br,Acertos_palp_br_binpo_p
Avaí,Internacional,21,[0.4208 0.2989 0.2803],[0.4423 0.2978 0.2599],[0.3981 0.3009 0.301 ],[0.4431 0.2972 0.2597],[0.3982 0.3008 0.301 ],[0.3504 0.2496 0.3998],[0.3353 0.2446 0.42  ],[0.3984 0.293  0.3086],0.03374156316635965,0.03720689084163215,0.030205977662272013,0.03738221513074829,0.030231613827883322,0.024797074259602276,0.02154566827873296,0.0304,[0.5479 0.2887 0.1634],0.05715151137230801,0.54300552,0.22857826,1,0.5033819399999999,0.20702036499999996,1,0.5434254199999999,0.22644230499999995,1,0.46726213999999994,0.18928864999999997,1,0.54324488,0.22638211999999996,1,0.46590954,0.18879084999999998,1,0.6780552500000001,0.3091550550000001,0,0.64412036,0.2909901,0,0.31444165999999996,0.11554698499999996,1,0.36215801999999997,0.147408885,1
Grêmio,Coritiba,21,[0.7189 0.2036 0.0768],[0.7246 0.2009 0.0738],[0.7128 0.2071 0.0796],[0.727  0.1994 0.0729],[0.7134 0.2067 0.0793],[0.6267 0.2146 0.1578],[0.6648 0.2129 0.1219],[0.727  0.2086 0.0639],0.10610009379268767,0.10573683139695932,0.10764316269124345,0.10496293005105431,0.10746469156548331,0.06311279419312905,0.09909713388029186,0.1237,[0.6273 0.2392 0.1331],0.10537532741388708,1.1589261699999998,0.266338305,0,1.1569684100000002,0.261411975,0,1.1431104099999998,0.25725005,0,1.1690524100000002,0.26529795,0,1.14455294,0.25766196500000005,0,1.17480377,0.266973225,0,1.07634506,0.22845824499999998,0,1.0345068899999998,0.208969695,0,0.9900375399999999,0.20566385,0,0.8609580199999999,0.156308885,0
Fluminense,Atlético-MG,21,[0.38   0.2758 0.3442],[0.3818 0.2739 0.3442],[0.3777 0.2794 0.3428],[0.3865 0.2743 0.3392],[0.3788 0.2796 0.3415],[0.4504 0.234  0.315 ],[0.2946 0.2337 0.4715],[0.3694 0.2882 0.3423],0.0760786215927413,0.07647047207992545,0.07506373738035732,0.07561192281837273,0.07483865032423932,0.07456305371564094,0.09211932763029175,0.0733,[0.2901 0.2344 0.475 ],0.09383427954762033,0.6520848899999999,0.284447065,0,0.6505392799999999,0.28723681999999995,0,0.6526334899999999,0.28721885500000005,0,0.6508660899999998,0.28785687,0,0.65528785,0.2884900050000001,0,0.6612793800000001,0.29301944500000005,0,0.42071709999999995,0.18294504499999997,1,0.7268411600000001,0.33563194,0,0.41472637,0.179629255,1,0.91675802,0.424708885,0
Sport,Flamengo,21,[0.7376 0.1511 0.1053],[0.7324 0.1542 0.1079],[0.738  0.15   0.1056],[0.7366 0.1528 0.105 ],[0.7391 0.1496 0.1049],[0.5889 0.2134 0.1965],[0.5868 0.1818 0.2287],[0.7055 0.1649 0.1249],0.02571136993482704,0.026780187568878074,0.02512772356373586,0.026587715836425444,0.025070390759980573,0.049756335056701205,0.04183833832345359,0.0292,[0.4394 0.2723 0.2882],0.0946118191637743,1.29072227,0.6276742500000001,0,1.3673730600000003,0.666938725,0,1.36709536,0.66661448,0,1.3560298100000001,0.6612497850000001,0,1.3698529799999999,0.66804873,0,1.3669524000000002,0.66682164,0,0.97228917,0.46754374499999996,0,1.03795502,0.49524497000000006,0,0.77387889,0.34979463000000005,0,0.91675802,0.424708885,0
Chapecoense,Corinthians,21,[0.2533 0.3494 0.3972],[0.2578 0.35   0.3922],[0.2392 0.3482 0.4126],[0.263  0.3503 0.3867],[0.2402 0.3484 0.4114],[0.2364 0.3106 0.4529],[0.2194 0.2567 0.5238],[0.2423 0.3385 0.4192],0.017924440739820323,0.01766077013212446,0.01857657668501855,0.01740788714423927,0.018523221733994108,0.028071743338042146,0.03876173495274563,0.0213,[0.3292 0.2775 0.3932],0.03424425983716755,0.51062018,0.198018965,1,0.54960909,0.213704095,1,0.5234986399999999,0.20112770000000002,1,0.55838168,0.2179408399999999,1,0.5255285599999999,0.202073,1,0.56801598,0.222652945,1,0.34079768999999993,0.13740378999999997,1,0.45167572999999994,0.17754698499999996,1,0.5535851300000001,0.23822877,1,0.91675802,0.424708885,0
Palmeiras,Joinville,21,[0.7171 0.1941 0.0879],[0.736  0.1846 0.0783],[0.6965 0.2049 0.0979],[0.7401 0.1823 0.0765],[0.6975 0.2044 0.0973],[0.8473 0.1048 0.0392],[0.6091 0.2011 0.189 ],[0.6876 0.2004 0.111 ],0.013928281450957859,0.01310754252922053,0.014250500755006605,0.013036775842316111,0.014229166777805778,0.01561911025796108,0.029180919837220962,0.0197,[0.7503 0.17   0.0778],0.016500872006535227,0.15007492,0.05506938,1,0.12543363000000002,0.04395933000000001,1,0.14368066999999998,0.05091735,1,0.10990405,0.03800078500000001,1,0.1427529,0.05056524999999999,1,0.10663355000000001,0.036785490000000004,1,0.22896502000000002,0.094413745,1,0.03583696999999998,0.012843694999999988,1,0.09730293000000002,0.03435289500000001,1,0.36215801999999997,0.147408885,1
Vasco,Figueirense,21,[0.1912 0.3243 0.4845],[0.1981 0.3196 0.4822],[0.1839 0.3215 0.4945],[0.1979 0.3207 0.4813],[0.1838 0.3217 0.4945],[0.3211 0.2798 0.3991],[0.1677 0.2223 0.6096],[0.1777 0.3095 0.5128],0.205403839907515,0.1989030300914348,0.2079021339741896,0.1996286455812194,0.2080580452143347,0.12047778550669164,0.1658617405966198,0.2022,[0.1961 0.3959 0.408 ],0.22636314357988982,0.36473137999999994,0.134470565,1,0.40746818000000007,0.15114884499999998,1,0.39271171000000005,0.14462419000000004,1,0.40950461000000005,0.15362845500000002,1,0.39280358000000004,0.14465634499999996,1,0.41106258999999995,0.15405518999999995,1,0.22995273999999996,0.090111725,1,0.54247406,0.23209301,1,0.54565602,0.19445960499999998,1,0.91675802,0.424708885,0
Cruzeiro,Santos,21,[0.3974 0.3009 0.3017],[0.4272 0.2998 0.273 ],[0.3827 0.3019 0.3153],[0.4296 0.2981 0.2723],[0.3833 0.3016 0.3152],[0.2899 0.3246 0.3855],[0.3045 0.2457 0.4497],[0.3587 0.3081 0.3332],0.11918921490486162,0.11302208101231084,0.12279681139225185,0.11177033983560869,0.12246967932373821,0.16156352534528579,0.12885599785495383,0.1306,[0.2773 0.3133 0.4094],0.15942143182836085,0.6682135400000001,0.28664396500000006,0,0.7360904599999998,0.32277482499999993,0,0.7064169899999999,0.30756823,0,0.8009088799999999,0.3555144200000001,0,0.70683249,0.308003455,0,0.80296706,0.357051725,0,0.45591883,0.19772015,1,0.56701742,0.23082613000000002,1,0.52386054,0.21285182500000002,1,0.91675802,0.424708885,0
Atlético-PR,Goiás,21,[0.4295 0.3238 0.2467],[0.4357 0.3252 0.2391],[0.4225 0.3242 0.2533],[0.4371 0.3249 0.2379],[0.4228 0.3242 0.253 ],[0.5226 0.2766 0.2007],[0.3314 0.2736 0.395 ],[0.3965 0.3283 0.2752],0.033317302740430696,0.034149337694400025,0.032226462290303064,0.03438863096894498,0.03226700977704204,0.05283355133014597,0.01982593106478857,0.0279,[0.4206 0.3063 0.273 ],0.03324288735057659,0.5477281799999999,0.21997364499999994,1,0.49117758,0.19316557,1,0.50277278,0.19883357000000002,1,0.48135834000000005,0.18780165000000004,1,0.50227448,0.19858441999999996,1,0.47901283,0.18675020999999997,1,0.6779079200000002,0.30152548000000007,0,0.34469881,0.13411570500000003,1,0.50405305,0.20514399000000003,1,0.36215801999999997,0.147408885,1
São Paulo,Ponte Preta,21,[0.5286 0.263  0.2083],[0.5552 0.2541 0.1905],[0.5129 0.269  0.218 ],[0.5528 0.2545 0.1924],[0.5123 0.2691 0.2185],[0.6528 0.2026 0.1434],[0.4428 0.2563 0.3008],[0.5224 0.2819 0.1956],0.054392582114019566,0.0601361531604298,0.051123412843526075,0.05960430570087917,0.050999593291144334,0.08005953544981163,0.03628075413526575,0.052,[0.6235 0.2146 0.1611],0.07349530829819904,0.34582873000000003,0.13320013,1,0.3347758500000001,0.13282426500000002,1,0.35715141,0.14241701499999998,1,0.2987041,0.11710678499999999,1,0.35800835000000003,0.14281863,1,0.30177585000000007,0.11856061000000004,1,0.46664216999999986,0.20050632999999993,1,0.18215815999999999,0.07072921999999997,1,0.21375861999999998,0.08398224999999997,1,0.36215801999999997,0.147408885,1
Internacional,Vasco,22,[0.6415 0.28   0.0784],[0.6644 0.2637 0.0718],[0.6379 0.283  0.0791],[0.6644 0.2639 0.0716],[0.6383 0.2828 0.0788],[0.7562 0.1741 0.0684],[0.6001 0.2545 0.1452],[0.6557 0.2692 0.075 ],0.001571192156695221,0.002051606856019832,0.0014967183887469751,0.0020468168274605848,0.001500811955910591,0.008891473266211536,0.001473864276668055,0.0019,[0.4399 0.4024 0.1577],0.0001307583210563136,0.19663613000000002,0.06209125500000002,1,0.21306881000000003,0.06734225500000002,1,0.21746221999999998,0.06868661,1,0.18732029,0.058898490000000005,1,0.21701217000000003,0.068526055,1,0.18739713000000002,0.05888413,1,0.24577330000000003,0.09053060500000001,1,0.09442781,0.03214911,1,0.50050706,0.16929065000000001,1,0.36215801999999997,0.147408885,1
Joinville,São Paulo,22,[0.34   0.3034 0.3565],[0.3449 0.3058 0.3493],[0.3307 0.3068 0.3625],[0.3499 0.3026 0.3475],[0.3327 0.3055 0.3618],[0.2539 0.2706 0.4753],[0.3501 0.2337 0.4161],[0.4069 0.2811 0.3119],0.1280754093704652,0.13146873311759008,0.13316436759217518,0.12682479189903903,0.13117989870079705,0.09498110294798986,0.05730810201805991,0.0991,[0.2605 0.2772 0.4622],0.10189015064660664,0.77966643,0.13145581,0,0.72794381,0.12138178500000002,0,0.7212949800000001,0.12038437000000002,0,0.7228801399999999,0.12048324999999997,0,0.72391878,0.120794265,0,0.72955302,0.12159313000000001,0,0.88292491,0.14789623000000002,0,0.8223996600000001,0.14528275000000002,0,0.8039289299999999,0.14079077499999995,0,0.8609580199999999,0.156308885,0
Santos,Chapecoense,22,[0.5917 0.2438 0.1642],[0.6155 0.2329 0.1512],[0.5837 0.2462 0.1698],[0.6106 0.2353 0.1537],[0.5817 0.2471 0.1709],[0.7003 0.1953 0.1033],[0.5477 0.2164 0.2355],[0.6295 0.2276 0.1424],0.05011840303835203,0.053248344440518174,0.04965859117373972,0.052562007748422165,0.04937114251671857,0.05963696211770517,0.05473784575425196,0.0542,[0.6043 0.2418 0.1536],0.04965479650769772,0.20934977000000005,0.07884545500000002,1,0.25310897,0.09688461500000001,1,0.26275217,0.10111989500000002,1,0.22494409999999995,0.08541148499999997,1,0.26524011000000003,0.10214221000000001,1,0.23062213999999998,0.08768966499999997,1,0.3068645,0.13011213000000002,1,0.13863306999999997,0.05036032999999998,1,0.23863869000000004,0.09013189500000003,1,0.36215801999999997,0.147408885,1
Ponte Preta,Cruzeiro,22,[0.4757 0.3353 0.189 ],[0.4627 0.341  0.1963],[0.4767 0.3354 0.188 ],[0.467 0.34  0.193],[0.4788 0.3348 0.1863],[0.5944 0.2819 0.1236],[0.3901 0.3216 0.2883],[0.4246 0.3832 0.1922],0.03188454877111025,0.032576156597226534,0.03163845286870734,0.0320100371721519,0.03135820411950857,0.022775188632678436,0.04601124822549582,0.0254,[0.3756 0.3327 0.2916],0.052881631263065915,0.9796682399999999,0.4164129999999999,0,0.9964375799999998,0.44200574499999995,0,0.99908005,0.44337465500000006,0,0.97630598,0.4300124900000001,0,1.00344817,0.44559720500000005,0,0.9849379999999999,0.4346690000000001,0,0.76212146,0.32934745,0,1.20085593,0.56060653,0,0.7535952099999998,0.32138213,0,0.91675802,0.424708885,0
Flamengo,Avaí,22,[0.6217 0.2011 0.1756],[0.6394 0.1983 0.1606],[0.6112 0.2021 0.185 ],[0.643  0.1967 0.1585],[0.6128 0.2015 0.1841],[0.658  0.184  0.1551],[0.5538 0.1875 0.2568],[0.6558 0.1861 0.1555],0.06767354553034985,0.07292129242416082,0.06451895673158406,0.0735255545322308,0.06474450256017175,0.07210816858734871,0.047144155274936185,0.0725,[0.4546 0.3189 0.2266],0.0376299659424998,0.17728709999999998,0.07173800499999997,1,0.21438746,0.08725664500000001,1,0.22623485000000004,0.09301261000000004,1,0.19514761,0.07818827,1,0.2244189,0.09220544500000001,1,0.19126214,0.07657416499999999,1,0.30019693000000003,0.13301187000000003,1,0.17487600999999997,0.07096820499999998,1,0.45050593,0.17438171,1,0.36215801999999997,0.147408885,1
Atlético-MG,Atlético-PR,22,[0.6858 0.1873 0.1251],[0.6952 0.1845 0.1184],[0.678  0.1903 0.13  ],[0.7008 0.1816 0.1156],[0.6808 0.1889 0.1285],[0.7006 0.1675 0.1276],[0.6068 0.1931 0.199 ],[0.6755 0.1984 0.1249],0.04098200058049208,0.040196812499050744,0.042107998715645495,0.03907116821455407,0.041538201099580965,0.030409159373649523,0.06219216084681782,0.0463,[0.5911 0.2123 0.1954],0.04911957572887582,1.26146282,0.61000145,0,1.27085294,0.616314245,0,1.25279809,0.60681589,0,1.29456185,0.62858937,0,1.2586841,0.609934985,0,1.30626256,0.6348771999999999,0,1.04709485,0.50402373,0,1.2799783700000003,0.6222282299999999,0,1.0418516599999998,0.4974261049999999,0,0.91675802,0.424708885,0
Figueirense,Grêmio,22,[0.2897 0.2989 0.4114],[0.3    0.2974 0.4026],[0.2806 0.2976 0.4217],[0.3024 0.2988 0.3987],[0.2815 0.2982 0.4202],[0.4662 0.2397 0.2937],[0.2229 0.2342 0.5427],[0.2546 0.3126 0.4329],0.08387159664613536,0.08098702689107536,0.08661808000278981,0.08021178605485375,0.08631050713305291,0.042661729541768584,0.10826658199987016,0.0934,[0.3487 0.2812 0.37  ],0.06847734685698231,0.48414232999999995,0.19326850499999995,1,0.51971726,0.215188025,1,0.50173301,0.20652580500000003,1,0.5353335199999999,0.22344337999999997,1,0.50433353,0.207647175,1,0.5422888899999999,0.22644360499999996,1,0.31365734,0.12931242999999998,1,0.77365822,0.357818705,0,0.59756513,0.25918285500000005,1,0.91675802,0.424708885,0
Corinthians,Fluminense,22,[0.6719 0.216  0.1116],[0.7046 0.198  0.0964],[0.6572 0.2264 0.1159],[0.6968 0.2018 0.1005],[0.6533 0.2283 0.118 ],[0.727  0.1712 0.0994],[0.6473 0.1883 0.1634],[0.7253 0.1823 0.0909],0.15063372887072782,0.1553554422533018,0.15100152568009792,0.1535086448785927,0.1500830527331021,0.13129743049205325,0.1166188914254666,0.1508,[0.59   0.2073 0.2013],0.08622721402163248,0.11695619000000003,0.04200005000000002,1,0.16676016999999996,0.06010813499999998,1,0.18220160999999999,0.065530525,1,0.13575812,0.048374459999999994,1,0.18624578,0.06710980500000001,1,0.14275373000000002,0.05110650500000001,1,0.18655374000000002,0.075712825,1,0.11371880000000001,0.042449,1,0.25159498,0.10459462500000001,1,0.36215801999999997,0.147408885,1
Coritiba,Sport,22,[0.2893 0.3132 0.3975],[0.3155 0.3153 0.3691],[0.281  0.3114 0.4076],[0.3104 0.3166 0.373 ],[0.2788 0.3118 0.4094],[0.3583 0.2668 0.3747],[0.2838 0.2609 0.4552],[0.3186 0.3318 0.3495],0.14561701968885363,0.14613639424310765,0.14416403923866453,0.14830539911168444,0.14506272830131162,0.07803657448615696,0.10146211789732054,0.17,[0.2324 0.2849 0.4826],0.11891268870858313,0.67014745,0.11186306500000001,0,0.7133949800000001,0.12085036999999998,0,0.7192687200000001,0.12254937999999999,0,0.7045891499999999,0.11792444999999999,0,0.7189570399999999,0.1226689,0,0.7025127200000001,0.11773858000000001,0,0.8340182899999999,0.14392027000000002,0,0.8063612200000001,0.13446447,0,0.7982805300000001,0.14350453000000002,0,0.8609580199999999,0.156308885,0
Goiás,Palmeiras,22,[0.3476 0.2979 0.3545],[0.3644 0.3027 0.3329],[0.3448 0.2956 0.3596],[0.3594 0.304  0.3365],[0.3429 0.2962 0.3609],[0.2705 0.2742 0.4552],[0.3051 0.2213 0.4733],[0.3677 0.2728 0.3594],0.12643487164280648,0.13502335306804483,0.12377582368210868,0.13495230420907137,0.12385598814801109,0.09426722584131558,0.08469844429742909,0.106,[0.2567 0.2879 0.4553],0.10238181011776974,0.6033914899999999,0.264521775,1,0.6400404199999999,0.275648005,0,0.64597856,0.2792996,0,0.60643706,0.2574048849999999,1,0.64976366,0.28101461,0,0.6160166100000002,0.26183396500000006,1,0.7558725900000001,0.35359153000000004,0,0.81456293,0.3697341750000001,0,0.84267939,0.3799420300000001,0,0.36215801999999997,0.147408885,1
Cruzeiro,Figueirense,23,[0.4839 0.3193 0.1968],[0.5215 0.3095 0.1691],[0.473  0.3208 0.2061],[0.5195 0.3102 0.1702],[0.4731 0.3208 0.2061],[0.4725 0.2995 0.228 ],[0.4221 0.2715 0.3064],[0.465  0.3219 0.2131],0.001636423432858736,0.001956999121984207,0.0015764828707457907,0.0019311772975945042,0.0015773120267133659,0.0023501633493739336,0.001956877656129202,0.0015,[0.3888 0.3616 0.2496],0.0006009465147942082,0.4352562199999999,0.16581830499999994,1,0.40704194000000005,0.15254472500000002,1,0.42311885,0.16012372500000002,1,0.35334731,0.12876163000000002,1,0.4230134599999999,0.16005040999999995,1,0.35607233,0.12994117500000005,1,0.5015616200000002,0.21392468500000006,1,0.41994050000000005,0.16512012500000003,1,0.56662016,0.21793279999999998,1,0.36215801999999997,0.147408885,1
