Home,Away,Rodada,prob_PD_gol,prob_PD_gol_Fina_RB,prob_PD_gol_FinC_RB,prob_PD_gol_Fina,prob_PD_gol_FinC,prob_binpo_log,prob_DC,prob_PB,prob_PD_gol_placar,prob_PD_gol_Fina_RB_placar,prob_PD_gol_FinC_RB_placar,prob_PD_gol_Fina_placar,prob_PD_gol_FinC_placar,prob_binpo_log_placar,prob_DC_placar,prob_PB_placar,prob_binpo_p,prob_binpo_p_placar,Defi_PB,RPS_PB,Acertos_PB,Defi_PD_gol,RPS_PD_gol,Acertos_PD_gol,Defi_PD_gol_FinC_RB,RPS_PD_gol_FinC_RB,Acertos_PD_gol_FinC_RB,Defi_PD_gol_Fina_RB,RPS_PD_gol_Fina_RB,Acertos_PD_gol_Fina_RB,Defi_PD_gol_FinC,RPS_PD_gol_FinC,Acertos_PD_gol_FinC,Defi_PD_gol_Fina,RPS_PD_gol_Fina,Acertos_PD_gol_Fina,Defi_DC,RPS_DC,Acertos_DC,Defi_binpo_log,RPS_binpo_log,Acertos_binpo_log,Defi_binpo_p,RPS_binpo_p,Acertos_binpo_p,Defi_palp_br,RPS_palp_br,Acertos_palp_br_binpo_p
Avaí,São Paulo,21,[0.2246 0.3265 0.4489],[0.2174 0.3217 0.4609],[0.2188 0.3293 0.4519],[0.2215 0.321  0.4574],[0.2238 0.328  0.4482],[0.2956 0.2664 0.4379],[0.2379 0.2919 0.4701],[0.2417 0.3152 0.4431],0.12529578922458068,0.12456447530919128,0.12387642062469058,0.12539143273322817,0.1249608260743284,0.126425866966154,0.13021340227937922,0.1307,[0.1878 0.3051 0.507 ],0.11984305954036453,0.7237075400000001,0.12737825000000003,0,0.70555862,0.125978185,0,0.7019255400000001,0.126043525,0,0.71978246,0.129845785,0,0.70255368,0.12548483999999996,0,0.7193180100000001,0.129184255,0,0.7789960300000001,0.13884222999999998,0,0.81730473,0.13961168499999996,0,0.77520385,0.14620963,0,0.8609580199999999,0.156308885,0
Flamengo,Atlético-GO,21,[0.7442 0.1663 0.0871],[0.7814 0.1475 0.0677],[0.7213 0.177  0.0997],[0.7892 0.1434 0.0637],[0.7329 0.172  0.0929],[0.8679 0.0808 0.0318],[0.6766 0.1963 0.1257],[0.6948 0.1943 0.1094],0.14129413963340412,0.14867614364424764,0.13649893061015295,0.15058620495523767,0.1396691660967951,0.11788534773682377,0.12481476102064035,0.1301,[0.7036 0.2059 0.0899],0.1652842543214206,0.14286789000000003,0.05272405,1,0.10067574000000001,0.036724825,1,0.11894277999999997,0.04401028999999998,1,0.07412550000000001,0.026426365000000007,1,0.10955682000000001,0.04019563,1,0.06905789,0.024496544999999998,1,0.15892174,0.060371965,1,0.02499029,0.010231175,1,0.13832977999999999,0.048021785000000004,1,0.36215801999999997,0.147408885,1
Palmeiras,Chapecoense,21,[0.6732 0.1812 0.1427],[0.6902 0.1808 0.1266],[0.6788 0.1768 0.1411],[0.6833 0.1851 0.1295],[0.6708 0.1816 0.1448],[0.6489 0.1901 0.1587],[0.6822 0.1758 0.1382],[0.7084 0.1689 0.1184],0.01746215232606997,0.016105253751107638,0.0167752913100632,0.016748989413652875,0.017648461763471422,0.019782026173404663,0.016272242862731726,0.0133,[0.487  0.2636 0.2492],0.041038685949985616,1.3075763299999998,0.63575217,0,1.22099497,0.5916030050000001,0,1.2297368899999999,0.5964158449999999,0,1.2718922400000001,0.6175114,0,1.2143182399999999,0.5882831199999999,0,1.25893115,0.6105109300000001,0,1.23900172,0.6007876400000001,0,1.1649949099999999,0.5624987499999999,0,0.8703546000000001,0.40028469999999994,0,0.91675802,0.424708885,0
Coritiba,Santos,21,[0.2305 0.3227 0.4468],[0.2581 0.3223 0.4196],[0.2265 0.3234 0.4501],[0.2596 0.3226 0.4179],[0.2285 0.3237 0.4478],[0.362  0.2945 0.3434],[0.1603 0.2852 0.5544],[0.1497 0.3084 0.5419],0.17042677807179973,0.16344791249158927,0.1724992036949577,0.16346503793186803,0.17229646941477764,0.11537171493095834,0.14459841944332677,0.1694,[0.4502 0.2625 0.2872],0.07853016277322016,0.7943762600000001,0.15803285000000003,0,0.71149578,0.126380245,0,0.71167982,0.12694613,0,0.7019570599999998,0.12133988499999998,0,0.71011878,0.126368545,0,0.7009033299999999,0.12097450499999998,0,0.84399449,0.166583175,0,0.7466978099999999,0.12451813,0,0.82907013,0.14261067,0,0.8609580199999999,0.156308885,0
Fluminense,Atlético-MG,21,[0.5234 0.2402 0.236 ],[0.5231 0.2396 0.2368],[0.5186 0.238  0.243 ],[0.5282 0.2401 0.2313],[0.525  0.2386 0.236 ],[0.4407 0.2179 0.3402],[0.4758 0.2576 0.2665],[0.4932 0.2613 0.2453],0.09695123769325276,0.0970185153311815,0.09702209179873515,0.09707148217807068,0.0971852531305035,0.08488513466552253,0.09316765403943515,0.0943,[0.444  0.2938 0.2621],0.0802793536269682,0.3852960199999999,0.15855826499999995,1,0.34053960000000005,0.14151634000000005,1,0.3474389600000001,0.14549484000000007,1,0.34091601,0.14187257499999997,1,0.33825096,0.14075506,1,0.33374294,0.13814014500000002,1,0.41216565,0.172930605,1,0.47603294,0.21468594500000002,1,0.46415085000000006,0.18894242500000002,1,0.36215801999999997,0.147408885,1
Fluminense,Vasco,22,[0.6076 0.197  0.1932],[0.6111 0.1963 0.1904],[0.5969 0.1988 0.2022],[0.6169 0.1952 0.1856],[0.6044 0.1976 0.1959],[0.543  0.2063 0.2488],[0.5286 0.2353 0.2356],[0.5479 0.2387 0.2129],0.03882242764591433,0.038721001181250624,0.0390318195326115,0.03857133856600168,0.03891531139018465,0.03979678337934178,0.059858724926606266,0.0612,[0.5107 0.2542 0.2349],0.07725857638619237,0.9766985100000002,0.45946711000000007,0,1.058913,0.50828188,0,1.03229589,0.4947162549999999,0,1.0674290599999998,0.512671405,0,1.0509219300000001,0.5042538850000001,0,1.08191601,0.5200386550000001,0,0.9190914099999999,0.43148071000000005,0,0.9017101299999999,0.4281515500000001,0,0.91081014,0.4229432700000001,0,0.91675802,0.424708885,0
Grêmio,Sport,22,[0.6567 0.1817 0.1584],[0.6717 0.1814 0.1441],[0.633  0.1915 0.1731],[0.6811 0.1758 0.1398],[0.6482 0.184  0.1647],[0.732  0.1459 0.1133],[0.5229 0.2267 0.2496],[0.5537 0.2269 0.2185],0.019864669582371357,0.02086513767848464,0.01717143060228679,0.022329011554033152,0.019011392615332353,0.031091772380076793,0.008765052224453534,0.0089,[0.6073 0.2087 0.1827],0.013755377912656642,0.29840955,0.12366043000000002,1,0.17596034000000005,0.07198984500000002,1,0.20132486000000002,0.082747505,1,0.16145166000000002,0.06468417000000001,1,0.18474532999999999,0.07596484499999999,1,0.15214688999999998,0.06109285499999998,1,0.34131745999999996,0.14516260499999997,1,0.10594770000000002,0.043404925000000004,1,0.23114827000000004,0.09403549000000003,1,0.36215801999999997,0.147408885,1
Flamengo,Atlético-PR,22,[0.5257 0.2656 0.2085],[0.6009 0.2392 0.1596],[0.5017 0.2704 0.2277],[0.6088 0.2371 0.1537],[0.513  0.269  0.2179],[0.705  0.1814 0.1116],[0.3874 0.2945 0.318 ],[0.3941 0.3093 0.2966],0.10985428960729283,0.12692316758232083,0.10303431648017358,0.1296397296371651,0.10659759215504173,0.12801772636818867,0.07578968649904815,0.0749,[0.6496 0.2212 0.1286],0.13995610947759585,0.55075286,0.227543185,1,0.3389761,0.13425811000000004,1,0.3732663399999999,0.15012066999999998,1,0.24196960999999997,0.092424455,1,0.35701041,0.14234650499999998,1,0.23287754,0.088392205,1,0.56313301,0.23823319000000004,1,0.13238552000000003,0.049966980000000015,1,0.18824756,0.06973658,1,0.36215801999999997,0.147408885,1
Palmeiras,São Paulo,22,[0.5913 0.2276 0.1805],[0.6089 0.2294 0.1612],[0.5726 0.234  0.1929],[0.6194 0.2249 0.1551],[0.5856 0.2291 0.1847],[0.5992 0.214  0.1858],[0.6038 0.2096 0.1852],[0.6228 0.2134 0.1626],0.01185906772970569,0.009720555886589453,0.011340276132845049,0.010023573081952886,0.01185067472697265,0.016232267414622158,0.018664141288931846,0.0175,[0.5587 0.2403 0.2006],0.010471290752976436,0.21425816,0.08455585999999998,1,0.25141769999999997,0.09991662999999996,1,0.27463717,0.11003728500000001,1,0.23156901,0.089553175,1,0.25832826,0.10303190500000001,1,0.21949238000000001,0.08454960500000004,1,0.23520564,0.09589798,1,0.24095828000000002,0.09776794000000003,1,0.2927301400000001,0.11757342500000002,1,0.36215801999999997,0.147408885,1
Bahia,Botafogo,22,[0.4052 0.2898 0.305 ],[0.4457 0.2816 0.2727],[0.4074 0.2964 0.2961],[0.4415 0.2786 0.2799],[0.4017 0.2921 0.3061],[0.3861 0.2772 0.3366],[0.3391 0.2931 0.3677],[0.3456 0.3092 0.3452],0.06638278029993981,0.06193531066482293,0.06310475499638128,0.06407029362309014,0.06600206000676774,0.07460446933785948,0.07606493172517168,0.0722,[0.4924 0.2405 0.2667],0.06671858717273398,0.64380704,0.27410120000000004,0,0.7311960800000001,0.32360602000000005,0,0.7493029299999999,0.33065460500000005,0,0.80691234,0.36380689,0,0.72818251,0.32136067,0,0.7910842199999999,0.35673312999999995,0,0.60069971,0.2573328300000001,1,0.66601261,0.29452005500000006,0,0.8380269000000001,0.389800165,0,0.91675802,0.424708885,0
Ponte Preta,Atlético-MG,22,[0.4132 0.2996 0.2872],[0.4324 0.3062 0.2614],[0.413  0.2984 0.2886],[0.4339 0.3054 0.2607],[0.4138 0.2978 0.2884],[0.4861 0.2463 0.2673],[0.3578 0.3075 0.3346],[0.3675 0.3163 0.3162],0.06063767116757837,0.05386459359305535,0.0612085957819586,0.05391286811358766,0.06132161477175799,0.06648301332472964,0.06766355674989497,0.0663,[0.3333 0.3403 0.3264],0.05576734566130571,0.70268438,0.30131934499999996,0,0.76857824,0.33940904,0,0.76570152,0.33832948,0,0.8262581599999999,0.36624986000000004,0,0.76628984,0.3388025,0,0.8281028600000001,0.36741685,0,0.6653342499999999,0.28532247000000005,0,0.83380619,0.38635152999999994,0,0.68062994,0.282412925,0,0.91675802,0.424708885,0
Corinthians,Atlético-GO,22,[0.8628 0.1043 0.027 ],[0.8741 0.0935 0.0244],[0.8558 0.1102 0.0289],[0.876  0.0916 0.0239],[0.8582 0.108  0.0284],[0.8945 0.0709 0.0186],[0.8351 0.1254 0.0356],[0.8526 0.1189 0.0245],0.016072624797992395,0.014049238502377437,0.017299061965855296,0.01370382954329748,0.016875011104998026,0.009926367447226823,0.02025801568732892,0.0156,[0.7211 0.1786 0.0984],0.03881009801137641,1.6926642200000002,0.8353775050000001,0,1.70203133,0.8398705300000001,0,1.6875728899999998,0.832787825,0,1.72458842,0.850182285,0,1.6921778,0.8350394199999999,0,1.72853777,0.851849005,0,1.64318453,0.8099837349999999,0,1.76830302,0.866191705,0,1.3647657299999998,0.6647244549999999,0,0.91675802,0.424708885,0
Avaí,Chapecoense,22,[0.2653 0.3001 0.4346],[0.2565 0.2969 0.4465],[0.2734 0.2997 0.4268],[0.2506 0.2978 0.4516],[0.2664 0.3011 0.4325],[0.378  0.249  0.3727],[0.2895 0.2912 0.4192],[0.2957 0.3028 0.4014],0.11181642251391906,0.10821939421094962,0.11303143443753572,0.10775812892958757,0.11265081448192761,0.08148335659703956,0.1057662263147143,0.1104,[0.1528 0.2926 0.5545],0.08572002838718085,0.7488482899999999,0.32862037499999996,0,0.81872126,0.3643306250000001,0,0.79992589,0.35509559000000007,0,0.8403041100000002,0.37612191000000006,0,0.8158864200000001,0.36261260500000003,0,0.8542277600000001,0.38277146000000006,0,0.76533633,0.340311375,0,0.5877902899999999,0.26300654500000004,1,1.11083285,0.5126645049999999,0,0.36215801999999997,0.147408885,1
Cruzeiro,Santos,22,[0.3055 0.389  0.3055],[0.3504 0.3785 0.2711],[0.291  0.3842 0.3249],[0.3556 0.3819 0.2625],[0.298  0.3892 0.3128],[0.4212 0.3296 0.2492],[0.2611 0.383  0.3559],[0.2445 0.4243 0.3312],0.11894838466689696,0.12076274092920807,0.12021170762140249,0.11913601283588397,0.11880757624618736,0.12858955359776628,0.12115517902265302,0.1194,[0.5304 0.2688 0.2007],0.12157642483952283,0.5009041799999999,0.08473684499999998,1,0.5599814999999999,0.09333024999999999,1,0.5694506500000001,0.09508802499999999,1,0.58253762,0.098137685,1,0.5597244800000001,0.09332391999999998,1,0.5774052199999999,0.097678805,1,0.57552702,0.09741901,1,0.68894624,0.11975504000000001,0,0.8562580900000001,0.160822405,0,0.8609580199999999,0.156308885,0
Coritiba,Vitória,22,[0.4908 0.2506 0.2583],[0.5292 0.2409 0.2296],[0.4859 0.252  0.2619],[0.5259 0.2425 0.2312],[0.4836 0.2534 0.2627],[0.5213 0.2217 0.2561],[0.3887 0.245  0.3659],[0.4019 0.2506 0.3472],0.07520659054161233,0.06759936951073652,0.07642007642756972,0.06878264659618415,0.07757147703240598,0.051671959966316704,0.07128876943689388,0.0738,[0.5196 0.2419 0.2381],0.06832156853672941,0.65047181,0.293639975,0,0.85380389,0.39527934500000006,0,0.84439442,0.39029763,0,0.93160161,0.43655337,0,0.84169181,0.388519025,0,0.9264305000000002,0.433504765,0,0.6131955,0.27633177,0,0.87429179,0.41190174999999996,0,0.90899138,0.424933285,0,0.91675802,0.424708885,0
Atlético-PR,Coritiba,23,[0.4728 0.2773 0.2498],[0.4911 0.2677 0.2411],[0.4548 0.2825 0.2626],[0.4988 0.2656 0.2355],[0.4637 0.2803 0.2559],[0.4795 0.2547 0.2656],[0.5386 0.2648 0.1964],[0.5608 0.2643 0.1746],0.12792559627947622,0.1251353823683854,0.12974715014370578,0.1242457235481659,0.12891145777743482,0.12113821871423859,0.12155677448449728,0.1162,[0.4744 0.2631 0.2623],0.12460270840042809,0.88623629,0.17254336999999997,0,0.8082351699999999,0.14299493,0,0.79060805,0.13792717,0,0.83557171,0.14967833,0,0.79847059,0.14027685,0,0.84360505,0.15215440500000002,0,0.86918196,0.16437078,0,0.8559357000000001,0.150284965,0,0.8368782600000001,0.14698082499999998,0,0.8609580199999999,0.156308885,0
