Home,Away,Rodada,prob_PB,prob_PD_gol,prob_PD_gol_FinC_RB,prob_PD_gol_Fina_RB,prob_PD_gol_FinC,prob_PD_gol_Fina,prob_DC,prob_binpo_log,prob_binpo_p,prob_PB_placar,prob_PD_gol_placar,prob_PD_gol_FinC_placar,prob_PD_gol_Fina_placar,prob_DC_placar,prob_binpo_log_placar,prob_binpo_p_placar,Defi_PB,RPS_PB,Defi_PD_gol,RPS_PD_gol,Defi_PD_gol_FinC_RB,RPS_PD_gol_FinC_RB,Defi_PD_gol_Fina_RB,RPS_PD_gol_Fina_RB,Defi_PD_gol_FinC,RPS_PD_gol_FinC,Defi_PD_gol_Fina,RPS_PD_gol_Fina,Defi_DC,RPS_DC,Defi_binpo_log,RPS_binpo_log,Defi_binpo_p,RPS_binpo_p,Defi_palp_br,RPS_palp_br
Vitória,Atlético-MG,21,[0.1678 0.1657 0.6575],[0.2528 0.189  0.5538],[0.2371 0.1856 0.5724],[0.25   0.1898 0.556 ],[0.2467 0.1875 0.5611],[0.2615 0.1915 0.5429],[0.1085 0.1164 0.7416],[0.3224 0.1882 0.4835],[0.2673 0.2289 0.5031],0.0204,0.026243319452303675,0.02581949763705305,0.027274529876544096,0.008872938361138713,0.02092659426869883,0.057266191906852545,1.15231958,0.568430045,0.90072328,0.43495722000000003,0.9441055300000001,0.457657855,0.9076600400000001,0.43817084000000006,0.91745035,0.44380631,0.87679491,0.42230402999999994,1.3582917700000001,0.6983372550000001,0.7283332499999999,0.349344465,0.84235411,0.39533211000000007,0.36215801999999997,0.147408885
Corinthians,Paraná,21,[0.6599 0.2835 0.0565],[0.7044 0.2367 0.0587],[0.7139 0.233  0.0529],[0.7078 0.2343 0.0576],[0.7075 0.2364 0.0558],[0.7008 0.2378 0.0612],[0.6105 0.2675 0.1219],[0.7215 0.2153 0.0628],[0.4869 0.313  0.2001],0.2629,0.2535651672414239,0.2572782927997281,0.25124171324395567,0.21394286548657324,0.2274900904783709,0.19369028108145192,0.19923250999999997,0.05943578999999998,0.14685194,0.045424305,0.13894062000000001,0.04233643000000001,0.14359509000000004,0.044366670000000004,0.14455484999999998,0.04435177499999999,0.14981492000000002,0.04664532000000001,0.23812610999999997,0.08329712999999997,0.12786018,0.04077832499999999,0.40128062,0.15165580999999997,0.36215801999999997,0.147408885
Vasco,Chapecoense,21,[0.451  0.2839 0.2649],[0.5264 0.2403 0.2329],[0.5134 0.2392 0.2469],[0.5388 0.2342 0.2265],[0.5216 0.24   0.238 ],[0.5477 0.2349 0.2169],[0.3865 0.2447 0.3686],[0.4714 0.2538 0.2745],[0.4518 0.2978 0.2504],0.0407,0.05495137191423716,0.05502087850742681,0.05735302360721532,0.04227732456349704,0.04775101670346581,0.03179668835017104,0.4521722199999999,0.18583952499999995,0.33628346000000003,0.13936300500000004,0.35495581000000004,0.14899328500000003,0.31885733000000005,0.13211734500000002,0.34311056,0.14285064000000006,0.30679891000000004,0.12591915,0.5721262999999999,0.25619786499999997,0.41918265,0.17746654499999998,0.45190824,0.1816117,0.36215801999999997,0.147408885
Santos,Bahia,21,[0.4678 0.2896 0.2425],[0.4911 0.2704 0.2384],[0.4657 0.2746 0.2595],[0.4728 0.2772 0.2499],[0.4865 0.2696 0.2438],[0.4929 0.2725 0.2345],[0.3767 0.2588 0.3643],[0.53   0.2316 0.2378],[0.3431 0.3245 0.3324],0.0902,0.09916041232010435,0.09712869954442957,0.10083084724858425,0.06301418240430115,0.08666791334470497,0.06865223536292216,0.42591125,0.17104580499999997,0.38892993,0.15793073500000002,0.4282219,0.17646030999999998,0.41722969,0.170219925,0.39580485000000004,0.16158473500000003,0.38639691,0.15609378999999998,0.58819482,0.26068158999999996,0.3310874,0.13886745999999997,0.6473076200000001,0.27100368500000005,0.36215801999999997,0.147408885
Cruzeiro,Fluminense,21,[0.5044 0.3212 0.1744],[0.485  0.3243 0.1907],[0.4774 0.3256 0.1969],[0.5044 0.3184 0.1771],[0.4783 0.3256 0.1961],[0.5036 0.3189 0.1775],[0.4361 0.2957 0.2682],[0.4328 0.2569 0.3101],[0.3566 0.3396 0.3038],0.0773,0.06564280420726262,0.06565916350362935,0.06619347634131614,0.07886914987470675,0.08973537253582564,0.05915689598208977,0.37920416,0.13801736000000003,0.40676197999999997,0.150795745,0.41789572999999997,0.155959885,0.3783623300000001,0.138509605,0.4166414600000001,0.15531305,0.37961642,0.13895960499999999,0.4773529400000001,0.19495722500000004,0.4838754599999999,0.20900098499999997,0.62158616,0.253129,0.36215801999999997,0.147408885
América-MG,Flamengo,21,[0.2346 0.3331 0.4323],[0.2367 0.2877 0.4755],[0.2128 0.2822 0.5049],[0.2223 0.2839 0.4937],[0.2319 0.2866 0.4815],[0.246  0.2887 0.4653],[0.2092 0.2579 0.5327],[0.375  0.2479 0.3768],[0.275  0.2581 0.4668],0.0311,0.033860743271271296,0.03356161115832453,0.034736964640550684,0.03880146663900322,0.06072240240474008,0.05000858213844756,0.6866760600000001,0.120960225,0.7894984299999999,0.14111113,0.8154446900000001,0.150154425,0.80595619,0.14662787,0.7945594200000001,0.14280993,0.7829677800000001,0.13851004500000003,0.8782463399999999,0.16387354499999995,0.84825765,0.14141475,0.8439428500000001,0.14681031,0.8609580199999999,0.156308885
São Paulo,Ceará,21,[0.7818 0.1755 0.0416],[0.7884 0.1622 0.048 ],[0.786  0.1628 0.0497],[0.8032 0.1507 0.0443],[0.7884 0.162  0.0482],[0.805  0.1502 0.0429],[0.7066 0.1959 0.0966],[0.8002 0.1459 0.0513],[0.7046 0.2077 0.0871],0.1973,0.18550320231222467,0.18485051321344145,0.1778400733525053,0.15892472204713926,0.15255044171463042,0.18507695311363534,0.08014204999999998,0.02471786999999999,0.0733874,0.023608440000000005,0.07476992999999998,0.02420984499999999,0.06340322,0.020429344999999998,0.07334180000000001,0.02361834,0.06242544999999998,0.02001782499999999,0.13379193,0.04779531000000001,0.06383854,0.02141600499999999,0.13798686,0.047476405000000006,0.36215801999999997,0.147408885
Botafogo,Sport,21,[0.534  0.2653 0.2004],[0.5566 0.2426 0.2004],[0.5436 0.2441 0.212 ],[0.5488 0.242  0.2089],[0.5599 0.2418 0.1979],[0.567  0.2393 0.1932],[0.4459 0.2484 0.3054],[0.5389 0.2225 0.2377],[0.3691 0.3096 0.3213],0.1031,0.10733478473824674,0.10818136346122253,0.1094207948448156,0.07366346707688874,0.08134444402148516,0.07401626273580827,0.32770024999999997,0.12871828999999999,0.29561848,0.11846218,0.31282977,0.12668617000000004,0.30578465,0.12367308500000003,0.29131966000000004,0.11650553000000004,0.28207973000000003,0.11250447000000002,0.4619985300000001,0.20023969500000002,0.31862074999999995,0.13477198999999998,0.5971206600000001,0.25063425,0.36215801999999997,0.147408885
Internacional,Palmeiras,21,[0.536  0.3091 0.1549],[0.5197 0.299  0.1812],[0.5127 0.3028 0.1844],[0.5222 0.3026 0.1752],[0.5114 0.3013 0.1873],[0.5219 0.3004 0.1777],[0.4465 0.2771 0.2763],[0.5392 0.2848 0.1759],[0.4653 0.2501 0.2843],0.1652,0.15575338571474945,0.156204967592617,0.15917440248219356,0.09976079016799505,0.13952390403291498,0.0644413920225499,0.7886328200000001,0.15564500500000003,0.7943225300000002,0.15147889500000003,0.7829524900000001,0.14845077499999998,0.7897546400000001,0.15169394,0.78479294,0.14830562499999997,0.79339706,0.15197845000000001,0.79828835,0.13787961,0.8331884900000001,0.160856325,0.85968059,0.14875066999999997,0.8609580199999999,0.156308885
Atlético-PR,Grêmio,21,[0.1932 0.4185 0.3883],[0.2291 0.3866 0.3843],[0.2193 0.3882 0.3924],[0.1959 0.3691 0.4351],[0.238  0.3923 0.3696],[0.2174 0.3772 0.4054],[0.1938 0.3215 0.4847],[0.1686 0.333  0.4984],[0.2271 0.2709 0.5018],0.0307,0.031068408166045607,0.03147069988027027,0.03068149742816358,0.03501743067894624,0.027567549791678973,0.05357189707594861,0.9768453799999999,0.40085156499999997,0.89143286,0.37098665000000003,0.9141694899999999,0.38177437500000005,0.9721236300000001,0.4179009100000001,0.87114745,0.3586610500000001,0.9190917599999999,0.38840596,0.98825478,0.442446265,1.05051752,0.46981426,0.92256446,0.424689225,0.36215801999999997,0.147408885
Corinthians,Atlético-MG,22,[0.4785 0.2561 0.2651],[0.5248 0.2414 0.2334],[0.537  0.245  0.2178],[0.5344 0.2411 0.2241],[0.5291 0.2431 0.2274],[0.5237 0.2391 0.2368],[0.3719 0.2307 0.3968],[0.469  0.2311 0.2992],[0.1966 0.1801 0.6184],0.1173,0.11472262044953878,0.1156250170868297,0.11338703252007375,0.10139380252845998,0.10425952713125144,0.06867155865739169,0.85262747,0.14969975000000002,0.90536456,0.16503882000000003,0.9058308400000001,0.16794652000000002,0.9117333800000001,0.16799188500000004,0.90455518,0.165919905,0.9093047400000001,0.16526284500000005,0.8875823399999999,0.14811836499999997,0.9006888500000001,0.15495075,1.0933061299999998,0.21358923,0.8609580199999999,0.156308885
Sport,Paraná,22,[0.5586 0.3143 0.127 ],[0.6031 0.2691 0.1278],[0.6017 0.2688 0.1294],[0.6096 0.2649 0.1254],[0.5985 0.2712 0.1301],[0.6063 0.2674 0.1262],[0.482  0.2852 0.2327],[0.6607 0.209  0.1295],[0.4948 0.3589 0.1463],0.2198,0.20844865135172616,0.20831405204029804,0.20825299799918612,0.158213132523139,0.1384134112205952,0.24713350969756684,0.30974745000000004,0.10549419,0.24627726000000003,0.08693122500000001,0.24764068999999997,0.08770657499999998,0.23830932999999999,0.08408120999999998,0.25167769999999995,0.08909018999999999,0.24242889000000006,0.08547569500000003,0.40381233000000005,0.161259925,0.17557574000000004,0.06605161000000002,0.40543993999999994,0.13831536499999997,0.36215801999999997,0.147408885
Vitória,América-MG,22,[0.3996 0.2956 0.3047],[0.4646 0.2462 0.2889],[0.4643 0.2473 0.2881],[0.4867 0.2418 0.2712],[0.4565 0.2482 0.2949],[0.4785 0.2431 0.278 ],[0.296  0.2414 0.4622],[0.5085 0.216  0.2743],[0.4661 0.2785 0.2553],0.1256,0.09551602228154815,0.0960572116418243,0.09522667624496485,0.06959612712502013,0.06434877700999891,0.14053714868846165,0.54070161,0.22669160500000002,0.43073080999999996,0.185144945,0.43113339000000006,0.18507457000000005,0.39549356999999996,0.16859461499999998,0.44396149999999995,0.19129725,0.4083438600000001,0.17473448500000005,0.7675188,0.35480746,0.36346874,0.15873697000000006,0.4277895500000001,0.17513919000000003,0.36215801999999997,0.147408885
Atlético-PR,Bahia,22,[0.5311 0.2706 0.1982],[0.5514 0.2582 0.1902],[0.5361 0.2647 0.1991],[0.5127 0.2653 0.2219],[0.5594 0.2581 0.1823],[0.538  0.26   0.2018],[0.4304 0.2611 0.3084],[0.4878 0.2435 0.2683],[0.2784 0.2733 0.4482],0.1046,0.11642965998590257,0.12004856777346916,0.11166006931531133,0.07635291590950838,0.08177375065330915,0.04767128915734636,0.33237480999999997,0.129595055,0.30408524,0.11874708,0.3249101099999999,0.12744193,0.35708498999999994,0.14337264999999996,0.29397726,0.113717325,0.32176723999999995,0.12712401999999998,0.48772793,0.20980821,0.39362597999999993,0.167274345,0.7962826900000001,0.3608397300000001,0.36215801999999997,0.147408885
São Paulo,Fluminense,22,[0.8136 0.1324 0.049 ],[0.7563 0.1613 0.0799],[0.7487 0.1631 0.0855],[0.7684 0.153  0.0753],[0.7514 0.1636 0.0825],[0.77   0.1541 0.0728],[0.7167 0.17   0.1104],[0.7393 0.1523 0.1029],[0.6303 0.2151 0.1538],0.059,0.075791349717316,0.0769829241603239,0.07225889075928803,0.08048668157761325,0.06988747200227566,0.10215383353604977,1.4170757200000001,0.33244298000000005,1.28179139,0.28939285,1.2682635500000001,0.28416911,1.3135176499999999,0.298313705,1.27097317,0.285916605,1.31374665,0.29933520999999996,1.21474705,0.26325209499999996,1.2757481899999998,0.27917264999999997,1.03700054,0.210589945,0.8609580199999999,0.156308885
Grêmio,Botafogo,22,[0.7623 0.1999 0.0372],[0.7245 0.2174 0.0577],[0.7311 0.2119 0.0566],[0.7607 0.1939 0.0448],[0.7109 0.2254 0.0634],[0.7387 0.2095 0.0514],[0.696  0.217  0.0866],[0.8196 0.1437 0.0347],[0.5788 0.2723 0.1488],0.0494,0.045905207091345275,0.042662955889407925,0.04933880834447652,0.04324739433995949,0.0820004901478251,0.023063717712602533,0.09784514,0.028965245000000004,0.1264923,0.03963800999999999,0.12041238000000001,0.037778185000000006,0.09686873999999998,0.02966300499999999,0.13840353000000002,0.043818295000000014,0.11480989999999999,0.03548054499999999,0.14700456,0.04999258000000002,0.05439794,0.016947524999999998,0.27369817,0.09979033000000001,0.36215801999999997,0.147408885
Flamengo,Ceará,22,[0.7038 0.233  0.0628],[0.7601 0.1861 0.053 ],[0.7638 0.1845 0.051 ],[0.7796 0.1725 0.0469],[0.7613 0.1851 0.0528],[0.7754 0.1744 0.0492],[0.6304 0.2424 0.1269],[0.7727 0.1677 0.0582],[0.6495 0.2362 0.114 ],0.0767,0.06528558286786117,0.06511979453645207,0.0626204245668146,0.10256492466544483,0.06879620773073616,0.09841524378979055,1.08756728,0.24966442,1.2429942200000001,0.290323545,1.2510316900000003,0.29303191000000006,1.2947320199999999,0.30503578499999995,1.24642754,0.291225645,1.2852811599999998,0.3018831,0.9874655300000001,0.20679204499999998,1.29317582,0.30030970500000004,1.01823669,0.21745741500000002,0.8609580199999999,0.156308885
Vasco,Santos,22,[0.4427 0.292  0.2652],[0.4939 0.254  0.2518],[0.4913 0.2507 0.2578],[0.5125 0.2462 0.241 ],[0.4909 0.2537 0.2551],[0.5115 0.2501 0.2382],[0.3682 0.2477 0.3838],[0.3774 0.2438 0.3785],[0.4468 0.2951 0.258 ],0.0126,0.013803206536491119,0.014148766459550882,0.0125401220411908,0.02896230589220107,0.02807203695765758,0.012971082947755591,0.82117833,0.3678836949999999,0.86825645,0.401645855,0.8550870199999999,0.395969865,0.89935169,0.41914101499999995,0.8602225099999999,0.39770602999999993,0.9045215,0.42083342499999987,0.5766289700000001,0.25745207000000003,0.5881314499999999,0.264160145,0.8372782499999999,0.37502293000000003,0.91675802,0.424708885
Chapecoense,Palmeiras,22,[0.2703 0.3172 0.4124],[0.2668 0.2807 0.4525],[0.2594 0.2755 0.4651],[0.2638 0.2791 0.4571],[0.2604 0.278  0.4615],[0.2656 0.282  0.4523],[0.2164 0.2461 0.5372],[0.2483 0.2731 0.4785],[0.3298 0.2795 0.3906],0.0782,0.08518678813704174,0.08630853936826259,0.08473704300908558,0.09551564002929833,0.08820074412773225,0.08117762911847481,0.51895169,0.20910917499999995,0.44973098,0.185469245,0.42930661999999997,0.176703185,0.44222765999999997,0.18216542499999996,0.43507441,0.178841365,0.45004265000000004,0.185204565,0.32157800999999997,0.13036765,0.40819875000000005,0.16675542999999998,0.5582566499999999,0.24000726999999997,0.91675802,0.424708885
Cruzeiro,Internacional,22,[0.1915 0.3914 0.4171],[0.2305 0.3985 0.371 ],[0.2212 0.4008 0.378 ],[0.2306 0.4093 0.3601],[0.23   0.3963 0.3737],[0.2396 0.4034 0.357 ],[0.1937 0.2897 0.5166],[0.1536 0.2803 0.5659],[0.2463 0.3113 0.4424],0.2512,0.27609088298329926,0.2732161228960853,0.2814984439714146,0.13949858519936784,0.1448595932020681,0.15067055217021474,0.5810386200000001,0.10532233000000002,0.5525734999999998,0.095385625,0.5508540799999999,0.09590672,0.53177486,0.09142418499999999,0.55700538,0.09627584500000001,0.54078872,0.09242858,0.8089213399999999,0.15219762499999998,0.86180386,0.17203110500000002,0.73068914,0.128190725,0.8609580199999999,0.156308885
Botafogo,Cruzeiro,23,[0.362  0.3674 0.2706],[0.3759 0.3578 0.2663],[0.3673 0.3553 0.2774],[0.3621 0.3593 0.2786],[0.3762 0.3579 0.2659],[0.3735 0.3616 0.2649],[0.318  0.3023 0.3798],[0.569  0.2392 0.1914],[0.3924 0.3356 0.272 ],0.1318,0.1255357093296151,0.12548109738742372,0.1245334556737582,0.13416109054301403,0.11325786815093102,0.1302416952557808,0.60445112,0.10213417999999999,0.6246373399999999,0.10610824999999999,0.62749814,0.10593002500000001,0.61923086,0.10436718499999997,0.62452166,0.10611462499999999,0.6172288200000002,0.10483713,0.73215733,0.12264804999999998,0.9392115999999999,0.18027420000000002,0.6693891200000001,0.11398088,0.8609580199999999,0.156308885
Palmeiras,Atlético-PR,23,[0.6485 0.2396 0.1115],[0.648  0.2275 0.124 ],[0.635  0.234  0.1306],[0.7137 0.1898 0.0953],[0.6207 0.2432 0.1358],[0.6949 0.2021 0.1021],[0.5476 0.2504 0.2017],[0.8163 0.1294 0.0498],[0.6767 0.1788 0.1414],0.1431,0.14555865405685578,0.14204889898205372,0.1521816075035968,0.10989723279821698,0.15959108832175012,0.0978050141772468,0.19339266000000005,0.06803701000000001,0.19103625,0.06970225,0.20503735999999997,0.07519308,0.12707381999999998,0.045640690000000005,0.22145636999999999,0.08119589499999999,0.14435483000000002,0.05184791000000001,0.30804881000000006,0.12273492500000001,0.052970089999999984,0.018357214999999996,0.15648629000000003,0.06270637500000002,0.36215801999999997,0.147408885
Paraná,Chapecoense,23,[0.2224 0.4202 0.3574],[0.269  0.3595 0.3715],[0.2616 0.3516 0.3868],[0.283  0.3574 0.3596],[0.2639 0.3571 0.379 ],[0.2848 0.363  0.3521],[0.2313 0.3122 0.4565],[0.3673 0.3184 0.3143],[0.2034 0.4009 0.3957],0.1203,0.1254104711434544,0.1254618122248837,0.12574387797351835,0.12695505873028073,0.13456380364439527,0.10535881497479309,0.5133645600000001,0.08859825999999997,0.6206135000000002,0.10518662499999998,0.6384713599999999,0.10902440000000002,0.62233592,0.10470057999999999,0.6266046200000001,0.106642105,0.6108544499999999,0.10257794500000002,0.73496078,0.13094597000000002,0.69827234,0.11684689000000001,0.55687086,0.09897502500000002,0.8609580199999999,0.156308885
Fluminense,Vitória,23,[0.6911 0.1875 0.1192],[0.6789 0.1811 0.1373],[0.671  0.1836 0.1428],[0.6968 0.1727 0.1271],[0.6699 0.1847 0.1429],[0.6942 0.1746 0.1281],[0.5815 0.2068 0.2102],[0.6332 0.1811 0.1816],[0.4286 0.2873 0.2841],0.0499,0.03886318128930324,0.03969639709766784,0.03726840885222003,0.0371009770614549,0.023347389748092015,0.11075658568718334,1.1519841000000002,0.24618100500000004,1.1503537099999999,0.24025624999999998,1.1371418000000002,0.23569446000000002,1.18610994,0.25128602499999997,1.1339005100000001,0.23495671,1.17960841,0.24956834500000002,1.01149253,0.191480695,1.10451801,0.21772176999999998,0.7723520599999999,0.132205385,0.8609580199999999,0.156308885
América-MG,Vasco,23,[0.4682 0.2999 0.2318],[0.4937 0.2553 0.2508],[0.4819 0.2557 0.2622],[0.4873 0.254  0.2585],[0.4934 0.2552 0.2511],[0.4999 0.2535 0.2464],[0.4184 0.2544 0.327 ],[0.6505 0.1958 0.1519],[0.3026 0.2931 0.4043],0.0852,0.09358472521670531,0.09360395519223276,0.09410760371152543,0.08845359642622211,0.09881155303924069,0.06512759927260386,0.4264824900000001,0.16829443000000002,0.38441842,0.15967036499999993,0.40255894,0.16864070499999997,0.3941995399999999,0.16489350999999994,0.38482180999999993,0.159922805,0.37507522,0.15545580499999997,0.50990692,0.22265921999999996,0.18356150000000002,0.07288859000000002,0.73573286,0.324912625,0.36215801999999997,0.147408885
